Amine,Tail,Lipid_name,Num tails,MolWt,Value_name,Model_type,Target_or_delivered_gene,Delivery_target,Route_of_administration,Experiment_weight
Zhou_dendrimer_2A4,Zhou_dendrimer_SO5,Zhou_dendrimer_2A4-SO5,2,706.877,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A5,Zhou_dendrimer_SO5,Zhou_dendrimer_2A5-SO5,2,698.898,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SO5,Zhou_dendrimer_2A6-SO5,2,712.925,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SO5,Zhou_dendrimer_2A7-SO5,2,714.897,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SO5,Zhou_dendrimer_2A8-SO5,2,709.881,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A9,Zhou_dendrimer_SO5,Zhou_dendrimer_2A9-SO5,2,672.86,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A10,Zhou_dendrimer_SO5,Zhou_dendrimer_2A10-SO5,2,700.914,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A11,Zhou_dendrimer_SO5,Zhou_dendrimer_2A11-SO5,2,758.01,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A12,Zhou_dendrimer_SO5,Zhou_dendrimer_2A12-SO5,2,716.913,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SO5,Zhou_dendrimer_3A1-SO5,3,991.251,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SO5,Zhou_dendrimer_3A2-SO5,3,1005.278,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SO5,Zhou_dendrimer_3A3-SO5,3,1036.336,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SO5,Zhou_dendrimer_3A4-SO5,3,995.239,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A5,Zhou_dendrimer_SO5,Zhou_dendrimer_3A5-SO5,3,1065.378,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A3,Zhou_dendrimer_SO5,Zhou_dendrimer_4A3-SO5,4,1314.662,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A4,Zhou_dendrimer_SO5,Zhou_dendrimer_4A4-SO5,4,1317.618,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A1,Zhou_dendrimer_SO5,Zhou_dendrimer_5A1-SO5,5,1592.988,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SO5,Zhou_dendrimer_5A2-SO5,5,1651.072,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A3,Zhou_dendrimer_SO5,Zhou_dendrimer_5A3-SO5,5,1650.084,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A4,Zhou_dendrimer_SO5,Zhou_dendrimer_5A4-SO5,5,1608.003,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A1,Zhou_dendrimer_SO5,Zhou_dendrimer_6A1-SO5,6,1943.425,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A2,Zhou_dendrimer_SO5,Zhou_dendrimer_6A2-SO5,6,1942.437,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SO5,Zhou_dendrimer_6A3-SO5,6,1900.356,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SO5,Zhou_dendrimer_1H1-SO5,1,491.735,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SO5,Zhou_dendrimer_1H2-SO5,1,533.816,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SO5,Zhou_dendrimer_1H3-SO5,1,589.924,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SO5,Zhou_dendrimer_2H1-SO5,2,713.953,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H2,Zhou_dendrimer_SO5,Zhou_dendrimer_2H2-SO5,2,742.007,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H3,Zhou_dendrimer_SO5,Zhou_dendrimer_2H3-SO5,2,770.061,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H4,Zhou_dendrimer_SO5,Zhou_dendrimer_2H4-SO5,2,798.115,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H6,Zhou_dendrimer_SO5,Zhou_dendrimer_2H6-SO5,2,854.223,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SO6,Zhou_dendrimer_1A2-SO6,1,433.615,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SO6,Zhou_dendrimer_1A3-SO6,1,406.545,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SO6,Zhou_dendrimer_1A4-SO6,1,378.535,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SO6,Zhou_dendrimer_1A5-SO6,1,392.562,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A1,Zhou_dendrimer_SO6,Zhou_dendrimer_2A1-SO6,2,680.927,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A12,Zhou_dendrimer_SO6,Zhou_dendrimer_2A12-SO6,2,684.915,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SO6,Zhou_dendrimer_3A1-SO6,3,943.254,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SO6,Zhou_dendrimer_3A2-SO6,3,957.281,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SO6,Zhou_dendrimer_3A3-SO6,3,988.339,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SO6,Zhou_dendrimer_3A4-SO6,3,947.242,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A5,Zhou_dendrimer_SO6,Zhou_dendrimer_3A5-SO6,3,1017.381,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SO6,Zhou_dendrimer_1H1-SO6,1,475.736,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SO6,Zhou_dendrimer_1H2-SO6,1,517.817,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SO6,Zhou_dendrimer_1H3-SO6,1,573.925,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SO6,Zhou_dendrimer_2H1-SO6,2,681.955,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H2,Zhou_dendrimer_SO6,Zhou_dendrimer_2H2-SO6,2,710.009,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H5,Zhou_dendrimer_SO6,Zhou_dendrimer_2H5-SO6,2,794.171,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H6,Zhou_dendrimer_SO6,Zhou_dendrimer_2H6-SO6,2,822.225,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A1,Zhou_dendrimer_SO7,Zhou_dendrimer_1A1-SO7,1,390.546,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SO7,Zhou_dendrimer_1A2-SO7,1,447.642,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SO7,Zhou_dendrimer_1A3-SO7,1,420.572,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SO7,Zhou_dendrimer_1A4-SO7,1,392.562,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SO7,Zhou_dendrimer_1A5-SO7,1,406.589,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A2,Zhou_dendrimer_SO7,Zhou_dendrimer_2A2-SO7,2,738.023,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A4,Zhou_dendrimer_SO7,Zhou_dendrimer_2A4-SO7,2,702.933,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SO7,Zhou_dendrimer_2A6-SO7,2,708.981,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SO7,Zhou_dendrimer_2A7-SO7,2,710.953,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SO7,Zhou_dendrimer_2A8-SO7,2,705.937,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A10,Zhou_dendrimer_SO7,Zhou_dendrimer_2A10-SO7,2,696.97,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A12,Zhou_dendrimer_SO7,Zhou_dendrimer_2A12-SO7,2,712.969,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SO7,Zhou_dendrimer_3A1-SO7,3,985.335,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SO7,Zhou_dendrimer_3A2-SO7,3,999.362,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SO7,Zhou_dendrimer_3A3-SO7,3,1030.42,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SO7,Zhou_dendrimer_3A4-SO7,3,989.323,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A1,Zhou_dendrimer_SO7,Zhou_dendrimer_4A1-SO7,4,1361.854,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A3,Zhou_dendrimer_SO7,Zhou_dendrimer_4A3-SO7,4,1306.774,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A3,Zhou_dendrimer_SO7,Zhou_dendrimer_5A3-SO7,5,1640.224,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SO7,Zhou_dendrimer_1H1-SO7,1,489.763,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SO7,Zhou_dendrimer_1H2-SO7,1,531.844,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SO7,Zhou_dendrimer_1H3-SO7,1,587.952,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SO7,Zhou_dendrimer_2H1-SO7,2,710.009,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H3,Zhou_dendrimer_SO7,Zhou_dendrimer_2H3-SO7,2,766.117,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H5,Zhou_dendrimer_SO7,Zhou_dendrimer_2H5-SO7,2,822.225,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H6,Zhou_dendrimer_SO7,Zhou_dendrimer_2H6-SO7,2,850.279,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A1,Zhou_dendrimer_SO8,Zhou_dendrimer_1A1-SO8,1,418.6,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SO8,Zhou_dendrimer_1A2-SO8,1,475.696,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SO8,Zhou_dendrimer_1A3-SO8,1,448.626,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SO8,Zhou_dendrimer_1A4-SO8,1,420.616,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SO8,Zhou_dendrimer_1A5-SO8,1,434.643,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A1,Zhou_dendrimer_SO8,Zhou_dendrimer_2A1-SO8,2,765.089,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A2,Zhou_dendrimer_SO8,Zhou_dendrimer_2A2-SO8,2,794.131,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A3,Zhou_dendrimer_SO8,Zhou_dendrimer_2A3-SO8,2,765.089,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A4,Zhou_dendrimer_SO8,Zhou_dendrimer_2A4-SO8,2,759.041,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A5,Zhou_dendrimer_SO8,Zhou_dendrimer_2A5-SO8,2,751.062,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SO8,Zhou_dendrimer_2A6-SO8,2,765.089,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SO8,Zhou_dendrimer_2A7-SO8,2,767.061,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SO8,Zhou_dendrimer_2A8-SO8,2,762.045,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A9,Zhou_dendrimer_SO8,Zhou_dendrimer_2A9-SO8,2,725.024,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A10,Zhou_dendrimer_SO8,Zhou_dendrimer_2A10-SO8,2,753.078,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A11,Zhou_dendrimer_SO8,Zhou_dendrimer_2A11-SO8,2,810.174,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A12,Zhou_dendrimer_SO8,Zhou_dendrimer_2A12-SO8,2,769.077,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SO8,Zhou_dendrimer_3A1-SO8,3,1069.497,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SO8,Zhou_dendrimer_3A2-SO8,3,1083.524,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SO8,Zhou_dendrimer_3A3-SO8,3,1114.582,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SO8,Zhou_dendrimer_3A4-SO8,3,1073.485,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A5,Zhou_dendrimer_SO8,Zhou_dendrimer_3A5-SO8,3,1143.624,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A1,Zhou_dendrimer_SO8,Zhou_dendrimer_4A1-SO8,4,1474.07,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A2,Zhou_dendrimer_SO8,Zhou_dendrimer_4A2-SO8,4,1409.938,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A3,Zhou_dendrimer_SO8,Zhou_dendrimer_4A3-SO8,4,1418.99,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A4,Zhou_dendrimer_SO8,Zhou_dendrimer_4A4-SO8,4,1421.946,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A1,Zhou_dendrimer_SO8,Zhou_dendrimer_5A1-SO8,5,1723.398,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SO8,Zhou_dendrimer_5A2-SO8,5,1781.482,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A3,Zhou_dendrimer_SO8,Zhou_dendrimer_5A3-SO8,5,1780.494,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A4,Zhou_dendrimer_SO8,Zhou_dendrimer_5A4-SO8,5,1738.413,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A1,Zhou_dendrimer_SO8,Zhou_dendrimer_6A1-SO8,6,2099.917,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A2,Zhou_dendrimer_SO8,Zhou_dendrimer_6A2-SO8,6,2098.929,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SO8,Zhou_dendrimer_6A3-SO8,6,2056.848,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SO8,Zhou_dendrimer_1H1-SO8,1,517.817,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SO8,Zhou_dendrimer_1H2-SO8,1,559.898,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SO8,Zhou_dendrimer_1H3-SO8,1,616.006,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SO8,Zhou_dendrimer_2H1-SO8,2,766.117,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H2,Zhou_dendrimer_SO8,Zhou_dendrimer_2H2-SO8,2,794.171,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H3,Zhou_dendrimer_SO8,Zhou_dendrimer_2H3-SO8,2,822.225,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H4,Zhou_dendrimer_SO8,Zhou_dendrimer_2H4-SO8,2,850.279,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H5,Zhou_dendrimer_SO8,Zhou_dendrimer_2H5-SO8,2,878.333,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H6,Zhou_dendrimer_SO8,Zhou_dendrimer_2H6-SO8,2,906.387,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A1,Zhou_dendrimer_SO9,Zhou_dendrimer_1A1-SO9,1,488.735,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SO9,Zhou_dendrimer_1A2-SO9,1,545.831,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SO9,Zhou_dendrimer_1A3-SO9,1,518.761,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SO9,Zhou_dendrimer_1A4-SO9,1,490.751,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SO9,Zhou_dendrimer_1A5-SO9,1,504.778,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A1,Zhou_dendrimer_SO9,Zhou_dendrimer_2A1-SO9,2,905.359,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A4,Zhou_dendrimer_SO9,Zhou_dendrimer_2A4-SO9,2,899.311,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SO9,Zhou_dendrimer_2A6-SO9,2,905.359,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SO9,Zhou_dendrimer_2A7-SO9,2,907.331,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SO9,Zhou_dendrimer_2A8-SO9,2,902.315,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A9,Zhou_dendrimer_SO9,Zhou_dendrimer_2A9-SO9,2,865.294,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A10,Zhou_dendrimer_SO9,Zhou_dendrimer_2A10-SO9,2,893.348,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A11,Zhou_dendrimer_SO9,Zhou_dendrimer_2A11-SO9,2,950.444,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A12,Zhou_dendrimer_SO9,Zhou_dendrimer_2A12-SO9,2,909.347,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SO9,Zhou_dendrimer_3A1-SO9,3,1279.902,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SO9,Zhou_dendrimer_3A2-SO9,3,1293.929,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SO9,Zhou_dendrimer_3A4-SO9,3,1283.89,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A1,Zhou_dendrimer_SO9,Zhou_dendrimer_4A1-SO9,4,1754.61,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A2,Zhou_dendrimer_SO9,Zhou_dendrimer_4A2-SO9,4,1690.478,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A4,Zhou_dendrimer_SO9,Zhou_dendrimer_4A4-SO9,4,1702.486,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A1,Zhou_dendrimer_SO9,Zhou_dendrimer_5A1-SO9,5,2074.073,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SO9,Zhou_dendrimer_5A2-SO9,5,2132.157,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A4,Zhou_dendrimer_SO9,Zhou_dendrimer_5A4-SO9,5,2089.088,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SO9,Zhou_dendrimer_6A3-SO9,6,2477.658,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SO9,Zhou_dendrimer_1H1-SO9,1,587.952,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SO9,Zhou_dendrimer_1H2-SO9,1,630.033,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SO9,Zhou_dendrimer_1H3-SO9,1,686.141,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SO9,Zhou_dendrimer_2H1-SO9,2,906.387,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H2,Zhou_dendrimer_SO9,Zhou_dendrimer_2H2-SO9,2,934.441,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H3,Zhou_dendrimer_SO9,Zhou_dendrimer_2H3-SO9,2,962.495,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H4,Zhou_dendrimer_SO9,Zhou_dendrimer_2H4-SO9,2,990.549,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H5,Zhou_dendrimer_SO9,Zhou_dendrimer_2H5-SO9,2,1018.603,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H6,Zhou_dendrimer_SO9,Zhou_dendrimer_2H6-SO9,2,1046.657,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SN1,Zhou_dendrimer_1A2-SN1,1,446.658,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SN1,Zhou_dendrimer_1A3-SN1,1,419.588,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SN1,Zhou_dendrimer_1A4-SN1,1,391.578,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SN1,Zhou_dendrimer_1A5-SN1,1,405.605,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A1,Zhou_dendrimer_SN1,Zhou_dendrimer_2A1-SN1,2,707.013,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A2,Zhou_dendrimer_SN1,Zhou_dendrimer_2A2-SN1,2,736.055,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A3,Zhou_dendrimer_SN1,Zhou_dendrimer_2A3-SN1,2,707.013,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A4,Zhou_dendrimer_SN1,Zhou_dendrimer_2A4-SN1,2,700.965,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A5,Zhou_dendrimer_SN1,Zhou_dendrimer_2A5-SN1,2,692.986,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SN1,Zhou_dendrimer_2A6-SN1,2,707.013,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SN1,Zhou_dendrimer_2A7-SN1,2,708.985,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SN1,Zhou_dendrimer_2A8-SN1,2,703.969,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A9,Zhou_dendrimer_SN1,Zhou_dendrimer_2A9-SN1,2,666.948,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A10,Zhou_dendrimer_SN1,Zhou_dendrimer_2A10-SN1,2,695.002,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SN1,Zhou_dendrimer_3A1-SN1,3,982.383,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SN1,Zhou_dendrimer_3A2-SN1,3,996.41,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SN1,Zhou_dendrimer_3A3-SN1,3,1027.468,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SN1,Zhou_dendrimer_3A4-SN1,3,986.371,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A3,Zhou_dendrimer_SN1,Zhou_dendrimer_4A3-SN1,4,1302.838,FFL silencing,HeLa,FFL,hela,in_vitro,1
